h3_start,hour,trip_count
892a100c09bffff,2,3
892a100c09bffff,3,2
892a100c09bffff,4,2
892a100c09bffff,5,4
892a100c09bffff,6,3
892a100c09bffff,7,11
892a100c09bffff,8,25
892a100c09bffff,9,21
892a100c09bffff,10,27
892a100c09bffff,11,20
892a100c09bffff,12,31
892a100c09bffff,13,34
892a100c09bffff,14,16
892a100c09bffff,15,53
892a100c09bffff,16,52
892a100c09bffff,17,40
892a100c09bffff,18,41
892a100c09bffff,19,43
892a100c09bffff,20,30
892a100c09bffff,21,37
892a100c09bffff,22,23
892a100c09bffff,23,36
892a100c203ffff,0,5
892a100c203ffff,1,9
892a100c203ffff,2,11
892a100c203ffff,3,5
892a100c203ffff,4,4
892a100c203ffff,5,1
892a100c203ffff,6,2
892a100c203ffff,7,17
892a100c203ffff,8,20
892a100c203ffff,9,36
892a100c203ffff,10,11
892a100c203ffff,11,3
892a100c203ffff,12,9
892a100c203ffff,13,15
892a100c203ffff,14,31
892a100c203ffff,15,22
892a100c203ffff,16,20
892a100c203ffff,17,37
892a100c203ffff,18,9
892a100c203ffff,19,15
892a100c203ffff,20,5
892a100c203ffff,21,6
892a100c203ffff,22,6
892a100c203ffff,23,9
892a100c207ffff,0,6
892a100c207ffff,1,4
892a100c207ffff,2,4
892a100c207ffff,3,2
892a100c207ffff,4,1
892a100c207ffff,5,6
892a100c207ffff,6,3
892a100c207ffff,7,21
892a100c207ffff,8,22
892a100c207ffff,9,28
892a100c207ffff,10,26
892a100c207ffff,11,14
892a100c207ffff,12,26
892a100c207ffff,13,24
892a100c207ffff,14,27
892a100c207ffff,15,43
892a100c207ffff,16,30
892a100c207ffff,17,38
892a100c207ffff,18,33
892a100c207ffff,19,14
892a100c207ffff,20,15
892a100c207ffff,21,10
892a100c207ffff,22,17
892a100c207ffff,23,35
892a100c20fffff,0,1
892a100c20fffff,2,1
892a100c20fffff,3,2
892a100c20fffff,5,1
892a100c20fffff,6,10
892a100c20fffff,7,2
892a100c20fffff,8,3
892a100c20fffff,9,10
892a100c20fffff,10,7
892a100c20fffff,12,6
892a100c20fffff,13,12
892a100c20fffff,14,9
892a100c20fffff,15,6
892a100c20fffff,16,11
892a100c20fffff,17,23
892a100c20fffff,18,4
892a100c20fffff,19,4
892a100c20fffff,20,4
892a100c20fffff,21,8
892a100c20fffff,22,4
892a100c20fffff,23,4
892a100c217ffff,0,5
892a100c217ffff,1,3
892a100c217ffff,2,4
892a100c217ffff,3,2
892a100c217ffff,4,2
892a100c217ffff,5,2
892a100c217ffff,6,14
892a100c217ffff,7,13
892a100c217ffff,8,10
892a100c217ffff,9,18
892a100c217ffff,10,26
892a100c217ffff,11,24
892a100c217ffff,12,36
892a100c217ffff,13,48
892a100c217ffff,14,55
892a100c217ffff,15,71
892a100c217ffff,16,49
892a100c217ffff,17,75
892a100c217ffff,18,56
892a100c217ffff,19,41
892a100c217ffff,20,53
892a100c217ffff,21,29
892a100c217ffff,22,58
892a100c217ffff,23,32
892a100c223ffff,0,2
892a100c223ffff,1,3
892a100c223ffff,2,1
892a100c223ffff,4,2
892a100c223ffff,5,23
892a100c223ffff,6,2
892a100c223ffff,7,6
892a100c223ffff,8,7
892a100c223ffff,9,10
892a100c223ffff,10,7
892a100c223ffff,11,7
892a100c223ffff,12,8
892a100c223ffff,13,9
892a100c223ffff,14,23
892a100c223ffff,15,14
892a100c223ffff,16,13
892a100c223ffff,17,12
892a100c223ffff,18,8
892a100c223ffff,19,13
892a100c223ffff,20,5
892a100c223ffff,21,5
892a100c223ffff,22,3
892a100c223ffff,23,5
892a100c227ffff,0,7
892a100c227ffff,1,10
892a100c227ffff,2,2
892a100c227ffff,3,10
892a100c227ffff,4,10
892a100c227ffff,5,46
892a100c227ffff,6,87
892a100c227ffff,7,65
892a100c227ffff,8,56
892a100c227ffff,9,78
892a100c227ffff,10,49
892a100c227ffff,11,54
892a100c227ffff,12,37
892a100c227ffff,13,46
892a100c227ffff,14,45
892a100c227ffff,15,60
892a100c227ffff,16,70
892a100c227ffff,17,53
892a100c227ffff,18,68
892a100c227ffff,19,86
892a100c227ffff,20,53
892a100c227ffff,21,44
892a100c227ffff,22,21
892a100c227ffff,23,17
892a100c22bffff,0,7
892a100c22bffff,1,10
892a100c22bffff,2,4
892a100c22bffff,3,8
892a100c22bffff,4,10
892a100c22bffff,5,9
892a100c22bffff,6,5
892a100c22bffff,7,7
892a100c22bffff,8,11
892a100c22bffff,9,20
892a100c22bffff,10,14
892a100c22bffff,11,29
892a100c22bffff,12,41
892a100c22bffff,13,40
892a100c22bffff,14,41
892a100c22bffff,15,35
892a100c22bffff,16,42
892a100c22bffff,17,50
892a100c22bffff,18,46
892a100c22bffff,19,45
892a100c22bffff,20,50
892a100c22bffff,21,43
892a100c22bffff,22,23
892a100c22bffff,23,9
892a100c233ffff,0,6
892a100c233ffff,1,2
892a100c233ffff,2,4
892a100c233ffff,3,3
892a100c233ffff,4,2
892a100c233ffff,5,6
892a100c233ffff,6,23
892a100c233ffff,7,8
892a100c233ffff,8,20
892a100c233ffff,9,41
892a100c233ffff,10,22
892a100c233ffff,11,24
892a100c233ffff,12,31
892a100c233ffff,13,27
892a100c233ffff,14,44
892a100c233ffff,15,34
892a100c233ffff,16,33
892a100c233ffff,17,28
892a100c233ffff,18,28
892a100c233ffff,19,25
892a100c233ffff,20,18
892a100c233ffff,21,10
892a100c233ffff,22,17
892a100c233ffff,23,12
892a100c23bffff,0,5
892a100c23bffff,1,1
892a100c23bffff,2,3
892a100c23bffff,3,1
892a100c23bffff,4,3
892a100c23bffff,5,4
892a100c23bffff,6,4
892a100c23bffff,7,7
892a100c23bffff,8,13
892a100c23bffff,9,20
892a100c23bffff,10,12
892a100c23bffff,11,12
892a100c23bffff,12,16
892a100c23bffff,13,11
892a100c23bffff,14,41
892a100c23bffff,15,28
892a100c23bffff,16,21
892a100c23bffff,17,25
892a100c23bffff,18,30
892a100c23bffff,19,25
892a100c23bffff,20,21
892a100c23bffff,21,18
892a100c23bffff,22,11
892a100c23bffff,23,8
892a100c267ffff,0,5
892a100c267ffff,1,10
892a100c267ffff,2,6
892a100c267ffff,3,16
892a100c267ffff,4,19
892a100c267ffff,5,8
892a100c267ffff,6,17
892a100c267ffff,7,37
892a100c267ffff,8,23
892a100c267ffff,9,37
892a100c267ffff,10,19
892a100c267ffff,11,9
892a100c267ffff,12,26
892a100c267ffff,13,32
892a100c267ffff,14,25
892a100c267ffff,15,38
892a100c267ffff,16,54
892a100c267ffff,17,42
892a100c267ffff,18,27
892a100c267ffff,19,29
892a100c267ffff,20,21
892a100c267ffff,21,25
892a100c267ffff,22,16
892a100c267ffff,23,10
892a100c283ffff,0,4
892a100c283ffff,1,7
892a100c283ffff,2,1
892a100c283ffff,4,7
892a100c283ffff,5,1
892a100c283ffff,6,12
892a100c283ffff,7,7
892a100c283ffff,8,10
892a100c283ffff,9,10
892a100c283ffff,10,17
892a100c283ffff,11,10
892a100c283ffff,12,11
892a100c283ffff,13,15
892a100c283ffff,14,19
892a100c283ffff,15,45
892a100c283ffff,16,31
892a100c283ffff,17,16
892a100c283ffff,18,17
892a100c283ffff,19,17
892a100c283ffff,20,26
892a100c283ffff,21,6
892a100c283ffff,22,11
892a100c283ffff,23,7
892a100c287ffff,0,9
892a100c287ffff,1,5
892a100c287ffff,2,1
892a100c287ffff,3,1
892a100c287ffff,4,1
892a100c287ffff,5,21
892a100c287ffff,6,48
892a100c287ffff,7,38
892a100c287ffff,8,43
892a100c287ffff,9,17
892a100c287ffff,10,23
892a100c287ffff,11,27
892a100c287ffff,12,31
892a100c287ffff,13,21
892a100c287ffff,14,49
892a100c287ffff,15,47
892a100c287ffff,16,47
892a100c287ffff,17,29
892a100c287ffff,18,37
892a100c287ffff,19,25
892a100c287ffff,20,23
892a100c287ffff,21,10
892a100c287ffff,22,14
892a100c287ffff,23,12
892a100c293ffff,0,1
892a100c293ffff,1,3
892a100c293ffff,2,6
892a100c293ffff,3,6
892a100c293ffff,4,4
892a100c293ffff,5,6
892a100c293ffff,6,33
892a100c293ffff,7,44
892a100c293ffff,8,66
892a100c293ffff,9,37
892a100c293ffff,10,28
892a100c293ffff,11,31
892a100c293ffff,12,30
892a100c293ffff,13,40
892a100c293ffff,14,34
892a100c293ffff,15,47
892a100c293ffff,16,53
892a100c293ffff,17,53
892a100c293ffff,18,49
892a100c293ffff,19,28
892a100c293ffff,20,17
892a100c293ffff,21,17
892a100c293ffff,22,12
892a100c293ffff,23,11
892a100c297ffff,1,1
892a100c297ffff,2,1
892a100c297ffff,6,1
892a100c297ffff,7,6
892a100c297ffff,8,8
892a100c297ffff,9,4
892a100c297ffff,10,3
892a100c297ffff,11,1
892a100c297ffff,12,4
892a100c297ffff,13,4
892a100c297ffff,14,2
892a100c297ffff,15,6
892a100c297ffff,16,3
892a100c297ffff,17,3
892a100c297ffff,18,3
892a100c297ffff,19,2
892a100c297ffff,20,2
892a100c297ffff,21,3
892a100c297ffff,22,1
892a100c2a3ffff,0,19
892a100c2a3ffff,1,11
892a100c2a3ffff,2,7
892a100c2a3ffff,3,3
892a100c2a3ffff,4,2
892a100c2a3ffff,5,18
892a100c2a3ffff,6,10
892a100c2a3ffff,7,46
892a100c2a3ffff,8,32
892a100c2a3ffff,9,49
892a100c2a3ffff,10,66
892a100c2a3ffff,11,41
892a100c2a3ffff,12,38
892a100c2a3ffff,13,34
892a100c2a3ffff,14,61
892a100c2a3ffff,15,87
892a100c2a3ffff,16,60
892a100c2a3ffff,17,61
892a100c2a3ffff,18,52
892a100c2a3ffff,19,46
892a100c2a3ffff,20,25
892a100c2a3ffff,21,15
892a100c2a3ffff,22,12
892a100c2a3ffff,23,14
892a100c2abffff,0,2
892a100c2abffff,2,4
892a100c2abffff,3,2
892a100c2abffff,4,4
892a100c2abffff,5,5
892a100c2abffff,6,5
892a100c2abffff,7,23
892a100c2abffff,8,17
892a100c2abffff,9,26
892a100c2abffff,10,15
892a100c2abffff,11,20
892a100c2abffff,12,21
892a100c2abffff,13,20
892a100c2abffff,14,19
892a100c2abffff,15,22
892a100c2abffff,16,14
892a100c2abffff,17,22
892a100c2abffff,18,23
892a100c2abffff,19,32
892a100c2abffff,20,20
892a100c2abffff,21,18
892a100c2abffff,22,6
892a100c2abffff,23,10
892a100c2afffff,0,10
892a100c2afffff,1,2
892a100c2afffff,2,3
892a100c2afffff,3,1
892a100c2afffff,4,2
892a100c2afffff,5,12
892a100c2afffff,6,12
892a100c2afffff,7,21
892a100c2afffff,8,14
892a100c2afffff,9,15
892a100c2afffff,10,17
892a100c2afffff,11,19
892a100c2afffff,12,15
892a100c2afffff,13,16
892a100c2afffff,14,27
892a100c2afffff,15,29
892a100c2afffff,16,17
892a100c2afffff,17,32
892a100c2afffff,18,25
892a100c2afffff,19,16
892a100c2afffff,20,17
892a100c2afffff,21,7
892a100c2afffff,22,8
892a100c2afffff,23,13
892a100c2bbffff,0,13
892a100c2bbffff,1,5
892a100c2bbffff,2,3
892a100c2bbffff,3,1
892a100c2bbffff,4,1
892a100c2bbffff,6,5
892a100c2bbffff,7,29
892a100c2bbffff,8,8
892a100c2bbffff,9,20
892a100c2bbffff,10,22
892a100c2bbffff,11,7
892a100c2bbffff,12,10
892a100c2bbffff,13,23
892a100c2bbffff,14,21
892a100c2bbffff,15,16
892a100c2bbffff,16,19
892a100c2bbffff,17,31
892a100c2bbffff,18,43
892a100c2bbffff,19,27
892a100c2bbffff,20,29
892a100c2bbffff,21,13
892a100c2bbffff,22,13
892a100c2bbffff,23,13
892a100c303ffff,0,10
892a100c303ffff,1,5
892a100c303ffff,2,4
892a100c303ffff,3,31
892a100c303ffff,4,6
892a100c303ffff,5,28
892a100c303ffff,6,55
892a100c303ffff,7,37
892a100c303ffff,8,56
892a100c303ffff,9,53
892a100c303ffff,10,63
892a100c303ffff,11,46
892a100c303ffff,12,75
892a100c303ffff,13,64
892a100c303ffff,14,52
892a100c303ffff,15,48
892a100c303ffff,16,61
892a100c303ffff,17,85
892a100c303ffff,18,82
892a100c303ffff,19,63
892a100c303ffff,20,55
892a100c303ffff,21,39
892a100c303ffff,22,32
892a100c303ffff,23,20
892a100c30fffff,0,51
892a100c30fffff,1,29
892a100c30fffff,2,15
892a100c30fffff,3,8
892a100c30fffff,4,8
892a100c30fffff,5,20
892a100c30fffff,6,31
892a100c30fffff,7,61
892a100c30fffff,8,108
892a100c30fffff,9,75
892a100c30fffff,10,95
892a100c30fffff,11,98
892a100c30fffff,12,117
892a100c30fffff,13,121
892a100c30fffff,14,141
892a100c30fffff,15,146
892a100c30fffff,16,144
892a100c30fffff,17,179
892a100c30fffff,18,164
892a100c30fffff,19,142
892a100c30fffff,20,88
892a100c30fffff,21,87
892a100c30fffff,22,62
892a100c30fffff,23,51
892a100c313ffff,0,6
892a100c313ffff,1,3
892a100c313ffff,2,1
892a100c313ffff,3,1
892a100c313ffff,4,16
892a100c313ffff,6,3
892a100c313ffff,7,27
892a100c313ffff,8,56
892a100c313ffff,9,25
892a100c313ffff,10,27
892a100c313ffff,11,24
892a100c313ffff,12,52
892a100c313ffff,13,49
892a100c313ffff,14,42
892a100c313ffff,15,36
892a100c313ffff,16,34
892a100c313ffff,17,75
892a100c313ffff,18,37
892a100c313ffff,19,26
892a100c313ffff,20,13
892a100c313ffff,21,15
892a100c313ffff,22,6
892a100c313ffff,23,10
892a100c31bffff,0,19
892a100c31bffff,1,12
892a100c31bffff,2,6
892a100c31bffff,3,2
892a100c31bffff,4,2
892a100c31bffff,5,6
892a100c31bffff,6,16
892a100c31bffff,7,41
892a100c31bffff,8,54
892a100c31bffff,9,39
892a100c31bffff,10,58
892a100c31bffff,11,42
892a100c31bffff,12,47
892a100c31bffff,13,58
892a100c31bffff,14,46
892a100c31bffff,15,60
892a100c31bffff,16,57
892a100c31bffff,17,76
892a100c31bffff,18,71
892a100c31bffff,19,54
892a100c31bffff,20,53
892a100c31bffff,21,21
892a100c31bffff,22,22
892a100c31bffff,23,23
892a100c323ffff,0,6
892a100c323ffff,1,10
892a100c323ffff,2,8
892a100c323ffff,3,4
892a100c323ffff,4,7
892a100c323ffff,5,10
892a100c323ffff,6,10
892a100c323ffff,7,25
892a100c323ffff,8,27
892a100c323ffff,9,28
892a100c323ffff,10,35
892a100c323ffff,11,28
892a100c323ffff,12,34
892a100c323ffff,13,36
892a100c323ffff,14,28
892a100c323ffff,15,28
892a100c323ffff,16,35
892a100c323ffff,17,47
892a100c323ffff,18,31
892a100c323ffff,19,25
892a100c323ffff,20,24
892a100c323ffff,21,5
892a100c323ffff,22,12
892a100c323ffff,23,10
892a100c327ffff,0,29
892a100c327ffff,1,9
892a100c327ffff,2,8
892a100c327ffff,3,5
892a100c327ffff,4,7
892a100c327ffff,5,41
892a100c327ffff,6,100
892a100c327ffff,7,197
892a100c327ffff,8,234
892a100c327ffff,9,86
892a100c327ffff,10,120
892a100c327ffff,11,103
892a100c327ffff,12,75
892a100c327ffff,13,67
892a100c327ffff,14,77
892a100c327ffff,15,85
892a100c327ffff,16,77
892a100c327ffff,17,98
892a100c327ffff,18,93
892a100c327ffff,19,95
892a100c327ffff,20,65
892a100c327ffff,21,45
892a100c327ffff,22,28
892a100c327ffff,23,20
892a100c32bffff,0,82
892a100c32bffff,1,66
892a100c32bffff,2,29
892a100c32bffff,3,15
892a100c32bffff,4,19
892a100c32bffff,5,27
892a100c32bffff,6,77
892a100c32bffff,7,109
892a100c32bffff,8,184
892a100c32bffff,9,163
892a100c32bffff,10,162
892a100c32bffff,11,190
892a100c32bffff,12,225
892a100c32bffff,13,221
892a100c32bffff,14,200
892a100c32bffff,15,221
892a100c32bffff,16,195
892a100c32bffff,17,211
892a100c32bffff,18,211
892a100c32bffff,19,195
892a100c32bffff,20,154
892a100c32bffff,21,129
892a100c32bffff,22,106
892a100c32bffff,23,83
892a100c32fffff,0,4
892a100c32fffff,1,2
892a100c32fffff,4,2
892a100c32fffff,5,4
892a100c32fffff,6,13
892a100c32fffff,7,21
892a100c32fffff,8,19
892a100c32fffff,9,19
892a100c32fffff,10,16
892a100c32fffff,11,8
892a100c32fffff,12,15
892a100c32fffff,13,23
892a100c32fffff,14,15
892a100c32fffff,15,10
892a100c32fffff,16,14
892a100c32fffff,17,25
892a100c32fffff,18,13
892a100c32fffff,19,21
892a100c32fffff,20,8
892a100c32fffff,21,9
892a100c32fffff,22,8
892a100c32fffff,23,7
892a100c333ffff,0,38
892a100c333ffff,1,25
892a100c333ffff,2,13
892a100c333ffff,3,8
892a100c333ffff,4,10
892a100c333ffff,5,32
892a100c333ffff,6,45
892a100c333ffff,7,96
892a100c333ffff,8,107
892a100c333ffff,9,86
892a100c333ffff,10,91
892a100c333ffff,11,95
892a100c333ffff,12,114
892a100c333ffff,13,113
892a100c333ffff,14,105
892a100c333ffff,15,138
892a100c333ffff,16,97
892a100c333ffff,17,131
892a100c333ffff,18,122
892a100c333ffff,19,86
892a100c333ffff,20,78
892a100c333ffff,21,84
892a100c333ffff,22,44
892a100c333ffff,23,53
892a100c337ffff,0,11
892a100c337ffff,1,4
892a100c337ffff,2,2
892a100c337ffff,3,5
892a100c337ffff,4,3
892a100c337ffff,5,35
892a100c337ffff,6,33
892a100c337ffff,7,58
892a100c337ffff,8,55
892a100c337ffff,9,41
892a100c337ffff,10,21
892a100c337ffff,11,33
892a100c337ffff,12,46
892a100c337ffff,13,37
892a100c337ffff,14,35
892a100c337ffff,15,36
892a100c337ffff,16,36
892a100c337ffff,17,28
892a100c337ffff,18,33
892a100c337ffff,19,34
892a100c337ffff,20,21
892a100c337ffff,21,15
892a100c337ffff,22,18
892a100c337ffff,23,5
892a100c33bffff,0,32
892a100c33bffff,1,16
892a100c33bffff,2,15
892a100c33bffff,3,5
892a100c33bffff,4,8
892a100c33bffff,5,13
892a100c33bffff,6,34
892a100c33bffff,7,68
892a100c33bffff,8,111
892a100c33bffff,9,57
892a100c33bffff,10,58
892a100c33bffff,11,56
892a100c33bffff,12,78
892a100c33bffff,13,68
892a100c33bffff,14,75
892a100c33bffff,15,75
892a100c33bffff,16,66
892a100c33bffff,17,82
892a100c33bffff,18,66
892a100c33bffff,19,52
892a100c33bffff,20,63
892a100c33bffff,21,44
892a100c33bffff,22,35
892a100c33bffff,23,29
892a100c343ffff,0,54
892a100c343ffff,1,43
892a100c343ffff,2,17
892a100c343ffff,3,13
892a100c343ffff,4,20
892a100c343ffff,5,23
892a100c343ffff,6,94
892a100c343ffff,7,249
892a100c343ffff,8,413
892a100c343ffff,9,263
892a100c343ffff,10,202
892a100c343ffff,11,172
892a100c343ffff,12,177
892a100c343ffff,13,195
892a100c343ffff,14,202
892a100c343ffff,15,183
892a100c343ffff,16,152
892a100c343ffff,17,219
892a100c343ffff,18,238
892a100c343ffff,19,203
892a100c343ffff,20,139
892a100c343ffff,21,127
892a100c343ffff,22,91
892a100c343ffff,23,81
892a100c347ffff,0,61
892a100c347ffff,1,39
892a100c347ffff,2,24
892a100c347ffff,3,15
892a100c347ffff,4,10
892a100c347ffff,5,51
892a100c347ffff,6,109
892a100c347ffff,7,178
892a100c347ffff,8,174
892a100c347ffff,9,129
892a100c347ffff,10,87
892a100c347ffff,11,87
892a100c347ffff,12,90
892a100c347ffff,13,95
892a100c347ffff,14,93
892a100c347ffff,15,104
892a100c347ffff,16,107
892a100c347ffff,17,128
892a100c347ffff,18,147
892a100c347ffff,19,142
892a100c347ffff,20,95
892a100c347ffff,21,88
892a100c347ffff,22,77
892a100c347ffff,23,67
892a100c34bffff,0,21
892a100c34bffff,1,6
892a100c34bffff,2,5
892a100c34bffff,3,10
892a100c34bffff,4,20
892a100c34bffff,5,35
892a100c34bffff,6,87
892a100c34bffff,7,162
892a100c34bffff,8,201
892a100c34bffff,9,130
892a100c34bffff,10,81
892a100c34bffff,11,94
892a100c34bffff,12,115
892a100c34bffff,13,123
892a100c34bffff,14,109
892a100c34bffff,15,118
892a100c34bffff,16,148
892a100c34bffff,17,204
892a100c34bffff,18,231
892a100c34bffff,19,165
892a100c34bffff,20,110
892a100c34bffff,21,54
892a100c34bffff,22,32
892a100c34bffff,23,38
892a100c34fffff,0,78
892a100c34fffff,1,50
892a100c34fffff,2,27
892a100c34fffff,3,15
892a100c34fffff,4,25
892a100c34fffff,5,139
892a100c34fffff,6,175
892a100c34fffff,7,250
892a100c34fffff,8,351
892a100c34fffff,9,408
892a100c34fffff,10,266
892a100c34fffff,11,292
892a100c34fffff,12,306
892a100c34fffff,13,347
892a100c34fffff,14,334
892a100c34fffff,15,323
892a100c34fffff,16,318
892a100c34fffff,17,353
892a100c34fffff,18,328
892a100c34fffff,19,273
892a100c34fffff,20,186
892a100c34fffff,21,129
892a100c34fffff,22,151
892a100c34fffff,23,83
892a100c357ffff,0,16
892a100c357ffff,1,7
892a100c357ffff,2,4
892a100c357ffff,3,5
892a100c357ffff,4,3
892a100c357ffff,5,14
892a100c357ffff,6,61
892a100c357ffff,7,65
892a100c357ffff,8,163
892a100c357ffff,9,156
892a100c357ffff,10,111
892a100c357ffff,11,87
892a100c357ffff,12,115
892a100c357ffff,13,101
892a100c357ffff,14,87
892a100c357ffff,15,94
892a100c357ffff,16,78
892a100c357ffff,17,94
892a100c357ffff,18,108
892a100c357ffff,19,88
892a100c357ffff,20,47
892a100c357ffff,21,43
892a100c357ffff,22,27
892a100c357ffff,23,21
892a100c35bffff,0,14
892a100c35bffff,1,12
892a100c35bffff,2,14
892a100c35bffff,3,19
892a100c35bffff,4,20
892a100c35bffff,5,24
892a100c35bffff,6,66
892a100c35bffff,7,109
892a100c35bffff,8,94
892a100c35bffff,9,47
892a100c35bffff,10,35
892a100c35bffff,11,57
892a100c35bffff,12,57
892a100c35bffff,13,64
892a100c35bffff,14,82
892a100c35bffff,15,68
892a100c35bffff,16,56
892a100c35bffff,17,57
892a100c35bffff,18,74
892a100c35bffff,19,55
892a100c35bffff,20,43
892a100c35bffff,21,52
892a100c35bffff,22,28
892a100c35bffff,23,33
892a100c363ffff,0,59
892a100c363ffff,1,42
892a100c363ffff,2,23
892a100c363ffff,3,10
892a100c363ffff,4,19
892a100c363ffff,5,29
892a100c363ffff,6,53
892a100c363ffff,7,104
892a100c363ffff,8,119
892a100c363ffff,9,101
892a100c363ffff,10,81
892a100c363ffff,11,79
892a100c363ffff,12,100
892a100c363ffff,13,101
892a100c363ffff,14,111
892a100c363ffff,15,91
892a100c363ffff,16,87
892a100c363ffff,17,100
892a100c363ffff,18,144
892a100c363ffff,19,121
892a100c363ffff,20,103
892a100c363ffff,21,70
892a100c363ffff,22,90
892a100c363ffff,23,74
892a100c367ffff,0,41
892a100c367ffff,1,37
892a100c367ffff,2,23
892a100c367ffff,3,10
892a100c367ffff,4,22
892a100c367ffff,5,22
892a100c367ffff,6,48
892a100c367ffff,7,40
892a100c367ffff,8,108
892a100c367ffff,9,124
892a100c367ffff,10,142
892a100c367ffff,11,122
892a100c367ffff,12,151
892a100c367ffff,13,136
892a100c367ffff,14,171
892a100c367ffff,15,151
892a100c367ffff,16,159
892a100c367ffff,17,176
892a100c367ffff,18,173
892a100c367ffff,19,169
892a100c367ffff,20,120
892a100c367ffff,21,100
892a100c367ffff,22,92
892a100c367ffff,23,70
892a100c36bffff,0,97
892a100c36bffff,1,58
892a100c36bffff,2,35
892a100c36bffff,3,24
892a100c36bffff,4,8
892a100c36bffff,5,9
892a100c36bffff,6,20
892a100c36bffff,7,103
892a100c36bffff,8,143
892a100c36bffff,9,153
892a100c36bffff,10,151
892a100c36bffff,11,166
892a100c36bffff,12,208
892a100c36bffff,13,240
892a100c36bffff,14,243
892a100c36bffff,15,220
892a100c36bffff,16,191
892a100c36bffff,17,215
892a100c36bffff,18,231
892a100c36bffff,19,226
892a100c36bffff,20,203
892a100c36bffff,21,144
892a100c36bffff,22,138
892a100c36bffff,23,111
892a100c373ffff,0,105
892a100c373ffff,1,65
892a100c373ffff,2,40
892a100c373ffff,3,15
892a100c373ffff,4,29
892a100c373ffff,5,87
892a100c373ffff,6,120
892a100c373ffff,7,322
892a100c373ffff,8,297
892a100c373ffff,9,226
892a100c373ffff,10,272
892a100c373ffff,11,248
892a100c373ffff,12,287
892a100c373ffff,13,293
892a100c373ffff,14,342
892a100c373ffff,15,312
892a100c373ffff,16,314
892a100c373ffff,17,320
892a100c373ffff,18,325
892a100c373ffff,19,266
892a100c373ffff,20,209
892a100c373ffff,21,163
892a100c373ffff,22,153
892a100c373ffff,23,128
892a100c377ffff,0,69
892a100c377ffff,1,34
892a100c377ffff,2,20
892a100c377ffff,3,30
892a100c377ffff,4,14
892a100c377ffff,5,32
892a100c377ffff,6,90
892a100c377ffff,7,114
892a100c377ffff,8,99
892a100c377ffff,9,90
892a100c377ffff,10,105
892a100c377ffff,11,87
892a100c377ffff,12,137
892a100c377ffff,13,133
892a100c377ffff,14,125
892a100c377ffff,15,117
892a100c377ffff,16,115
892a100c377ffff,17,150
892a100c377ffff,18,141
892a100c377ffff,19,164
892a100c377ffff,20,110
892a100c377ffff,21,116
892a100c377ffff,22,113
892a100c377ffff,23,73
892a100c37bffff,0,54
892a100c37bffff,1,45
892a100c37bffff,2,25
892a100c37bffff,3,15
892a100c37bffff,4,9
892a100c37bffff,5,12
892a100c37bffff,6,34
892a100c37bffff,7,72
892a100c37bffff,8,120
892a100c37bffff,9,143
892a100c37bffff,10,113
892a100c37bffff,11,91
892a100c37bffff,12,81
892a100c37bffff,13,106
892a100c37bffff,14,135
892a100c37bffff,15,101
892a100c37bffff,16,124
892a100c37bffff,17,148
892a100c37bffff,18,143
892a100c37bffff,19,135
892a100c37bffff,20,101
892a100c37bffff,21,92
892a100c37bffff,22,63
892a100c37bffff,23,63
